area,year,consumption
US,1965,1287.2782047546
US,1966,1360.5747075848
US,1967,1407.65106377
US,1968,1493.2423492239
US,1969,1573.9272363859
US,1970,1627.6715436052
US,1971,1659.9913244214
US,1972,1742.6040665274
US,1973,1811.7730042478
US,1974,1764.8378079808
US,1975,1717.5017401888
US,1976,1809.400240936
US,1977,1854.3215138983
US,1978,1852.9267751592
US,1979,1878.6145931989
US,1980,1812.6400200203
US,1981,1760.4435609462
US,1982,1683.6765820398
US,1983,1672.5091148282
US,1984,1761.9099235736
US,1985,1756.4166257613
US,1986,1762.5044732163
US,1987,1823.3362034023
US,1988,1907.5388279976
US,1989,1961.8344716262
US,1990,1968.3937534782
US,1991,1966.1154563246
US,1992,1997.677730272
US,1993,2039.6805124218
US,1994,2077.2846422519
US,1995,2121.8998572491
US,1996,2192.4927082697
US,1997,2209.9375674957
US,1998,2224.0516371564
US,1999,2261.6999451055
US,2000,2313.7091407705
US,2001,2259.6933315058
US,2002,2295.4666773488
US,2003,2302.3247835488
US,2004,2348.7874447809
US,2005,2351.1787242037
US,2006,2332.6992055931
US,2007,2372.7044825664
US,2008,2319.8277118554
US,2009,2205.7595308377
US,2010,2281.2036082884
US,2011,2265.214823754
US,2012,2208.8271977981
Canada,1965,116.287
Canada,1966,123.447
Canada,1967,129.524
Canada,1968,138.16
Canada,1969,146.064
Canada,1970,156.413
Canada,1971,160.979
Canada,1972,172.151
Canada,1973,182.77
Canada,1974,189.064
Canada,1975,187.001
Canada,1976,197.3909764674
Canada,1977,207.0728880391
Canada,1978,210.5881433679
Canada,1979,212.9273399557
Canada,1980,218.0138255822
Canada,1981,211.9906757579
Canada,1982,215.1087420112
Canada,1983,213.2611917354
Canada,1984,227.3421254419
Canada,1985,234.4427932269
Canada,1986,234.7092509348
Canada,1987,242.6748310017
Canada,1988,253.0520699634
Canada,1989,256.228303272
Canada,1990,251.4735079916
Canada,1991,251.8109226
Canada,1992,258.3701490329
Canada,1993,264.3097408513
Canada,1994,274.1036254226
Canada,1995,280.321594761
Canada,1996,290.564140441
Canada,1997,292.1572344611
Canada,1998,286.1977843642
Canada,1999,293.9290343257
Canada,2000,302.9523337323
Canada,2001,296.5283493913
Canada,2002,305.0647940748
Canada,2003,312.1484963797
Canada,2004,315.4809616811
Canada,2005,324.1145688717
Canada,2006,321.3983674066
Canada,2007,327.4811120269
Canada,2008,326.0735412949
Canada,2009,311.7401791001
Canada,2010,315.6121960827
Canada,2011,328.6120342211
Canada,2012,328.8409450673
Mexico,1965,24.4478626158
Mexico,1966,25.7205968281
Mexico,1967,26.0035345371
Mexico,1968,28.3991721601
Mexico,1969,31.2627647846
Mexico,1970,33.2833077291
Mexico,1971,34.8698203879
Mexico,1972,38.3785922423
Mexico,1973,41.2872722642
Mexico,1974,45.9664356499
Mexico,1975,49.6194121625
Mexico,1976,52.9247952412
Mexico,1977,55.7929949616
Mexico,1978,63.4587168725
Mexico,1979,70.4004398401
Mexico,1980,76.47834214
Mexico,1981,84.3026665103
Mexico,1982,88.0941568116
Mexico,1983,86.8759437458
Mexico,1984,91.566405574
Mexico,1985,95.4011519906
Mexico,1986,92.5149527198
Mexico,1987,95.5819184278
Mexico,1988,96.5124084566
Mexico,1989,100.8272069193
Mexico,1990,106.3739681041
Mexico,1991,110.8121365007
Mexico,1992,112.6080094523
Mexico,1993,113.5788041611
Mexico,1994,121.0844946009
Mexico,1995,117.3298871977
Mexico,1996,122.5049004788
Mexico,1997,127.1532587166
Mexico,1998,134.1476305096
Mexico,1999,135.7516651202
Mexico,2000,141.2921339491
Mexico,2001,141.5288502675
Mexico,2002,140.5371345506
Mexico,2003,147.5884544677
Mexico,2004,153.3986880294
Mexico,2005,164.4916809458
Mexico,2006,168.7822621856
Mexico,2007,167.7593754335
Mexico,2008,170.8075747545
Mexico,2009,171.6662330306
Mexico,2010,173.9371333455
Mexico,2011,180.4998870876
Mexico,2012,187.7471260294
Total North America,1965,1428.0130673705
Total North America,1966,1509.7423044129
Total North America,1967,1563.1785983071
Total North America,1968,1659.8015213841
Total North America,1969,1751.2540011705
Total North America,1970,1817.3678513343
Total North America,1971,1855.8401448093
Total North America,1972,1953.1336587697
Total North America,1973,2035.830276512
Total North America,1974,1999.8682436307
Total North America,1975,1954.1221523513
Total North America,1976,2059.7160126446
Total North America,1977,2117.187396899
Total North America,1978,2126.9736353996
Total North America,1979,2161.9423729947
Total North America,1980,2107.1321877424
Total North America,1981,2056.7369032144
Total North America,1982,1986.8794808627
Total North America,1983,1972.6462503094
Total North America,1984,2080.8184545895
Total North America,1985,2086.2605709789
Total North America,1986,2089.7286768709
Total North America,1987,2161.5929528318
Total North America,1988,2257.1033064176
Total North America,1989,2318.8899818175
Total North America,1990,2326.2412295739
Total North America,1991,2328.7385154253
Total North America,1992,2368.6558887572
Total North America,1993,2417.5690574342
Total North America,1994,2472.4727622754
Total North America,1995,2519.5513392077
Total North America,1996,2605.5617491895
Total North America,1997,2629.2480606735
Total North America,1998,2644.3970520303
Total North America,1999,2691.3806445514
Total North America,2000,2757.9536084519
Total North America,2001,2697.7505311647
Total North America,2002,2741.0686059742
Total North America,2003,2762.0617343962
Total North America,2004,2817.6670944914
Total North America,2005,2839.7849740212
Total North America,2006,2822.8798351853
Total North America,2007,2867.9449700268
Total North America,2008,2816.7088279047
Total North America,2009,2689.1659429684
Total North America,2010,2770.7529377166
Total North America,2011,2774.3267450627
Total North America,2012,2725.4152688948
Argentina,1965,27.067
Argentina,1966,28.095
Argentina,1967,28.834
Argentina,1968,29.871
Argentina,1969,30.722
Argentina,1970,28.808
Argentina,1971,30.6918976784
Argentina,1972,31.3967443544
Argentina,1973,32.6598976784
Argentina,1974,34.1191239535
Argentina,1975,33.2330290537
Argentina,1976,35.0718976784
Argentina,1977,36.6028027787
Argentina,1978,37.1208027787
Argentina,1979,39.5210435806
Argentina,1980,39.4257224058
Argentina,1981,38.060007105
Argentina,1982,39.1856639815
Argentina,1983,40.748941259
Argentina,1984,40.9254961307
Argentina,1985,39.976247907
Argentina,1986,44.1332114314
Argentina,1987,46.0184377065
Argentina,1988,47.1943792823
Argentina,1989,45.2379267321
Argentina,1990,44.6652947959
Argentina,1991,45.069627506
Argentina,1992,48.3647478771
Argentina,1993,50.2283835744
Argentina,1994,51.4439374301
Argentina,1995,53.5706478973
Argentina,1996,57.4618064603
Argentina,1997,56.9689024769
Argentina,1998,59.0270808528
Argentina,1999,57.8692669955
Argentina,2000,60.2380464259
Argentina,2001,59.3607207325
Argentina,2002,56.7253984656
Argentina,2003,61.1250213574
Argentina,2004,64.420251365
Argentina,2005,68.8411391448
Argentina,2006,71.7501831859
Argentina,2007,74.722384646
Argentina,2008,76.4992925507
Argentina,2009,75.6692870702
Argentina,2010,77.2557820702
Argentina,2011,80.3887082943
Argentina,2012,82.1481283644
Brazil,1965,22.0828967925
Brazil,1966,24.0845029625
Brazil,1967,24.968351175
Brazil,1968,28.6097243075
Brazil,1969,31.261106305
Brazil,1970,36.814887909
Brazil,1971,40.4938639171
Brazil,1972,46.3993005891
Brazil,1973,55.5416688489
Brazil,1974,60.7219809081
Brazil,1975,64.1629656819
Brazil,1976,70.5186430628
Brazil,1977,75.209109655
Brazil,1978,82.9114645628
Brazil,1979,89.8989115017
Brazil,1980,91.5268077933
Brazil,1981,89.5472197962
Brazil,1982,93.6950922988
Brazil,1983,95.6743716716
Brazil,1984,102.7816674217
Brazil,1985,109.3466832074
Brazil,1986,116.6243735433
Brazil,1987,119.7801397577
Brazil,1988,124.2271690762
Brazil,1989,126.6660708628
Brazil,1990,124.9600080851
Brazil,1991,129.1923093697
Brazil,1992,134.3345725092
Brazil,1993,140.0445441833
Brazil,1994,146.8731600039
Brazil,1995,154.1592129543
Brazil,1996,163.2421896409
Brazil,1997,172.5002724093
Brazil,1998,178.8460310854
Brazil,1999,182.321170029
Brazil,2000,185.7808685232
Brazil,2001,181.9970024923
Brazil,2002,186.0672643404
Brazil,2003,189.7349285913
Brazil,2004,199.8576446212
Brazil,2005,206.5217087166
Brazil,2006,212.428438114
Brazil,2007,225.858498768
Brazil,2008,236.0464114086
Brazil,2009,235.2072604483
Brazil,2010,257.5294594136
Brazil,2011,269.7143673582
Brazil,2012,274.6924568443
Chile,1965,5.9668
Chile,1966,6.432
Chile,1967,6.5605
Chile,1968,6.554
Chile,1969,7.0762
Chile,1970,7.4453
Chile,1971,8.028934154
Chile,1972,8.1438976784
Chile,1973,7.8166400281
Chile,1974,7.8065086528
Chile,1975,7.0579400281
Chile,1976,7.3077180794
Chile,1977,7.6245020048
Chile,1978,7.9331910305
Chile,1979,8.3699698556
Chile,1980,8.4867588813
Chile,1981,8.5279902566
Chile,1982,8.2705996832
Chile,1983,8.4398652125
Chile,1984,8.7954812871
Chile,1985,8.8892236367
Chile,1986,9.2413570168
Chile,1987,9.6535205412
Chile,1988,10.7890919446
Chile,1989,12.1112342942
Chile,1990,12.8253714555
Chile,1991,13.3457443547
Chile,1992,14.821555189
Chile,1993,15.5362224789
Chile,1994,16.8196971127
Chile,1995,18.1163482502
Chile,1996,19.5324642676
Chile,1997,22.339462189
Chile,1998,22.2684319417
Chile,1999,23.1344661164
Chile,2000,24.1525314015
Chile,2001,24.8513650026
Chile,2002,25.1554801526
Chile,2003,25.6561735615
Chile,2004,27.3059750329
Chile,2005,28.2753157346
Chile,2006,30.3439121027
Chile,2007,30.7488603675
Chile,2008,30.4028420761
Chile,2009,30.6358957445
Chile,2010,29.8701577074
Chile,2011,33.3061688937
Chile,2012,35.5442338285
Colombia,1965,7.5769438205
Colombia,1966,8.2458172482
Colombia,1967,8.7721142666
Colombia,1968,9.1957519046
Colombia,1969,9.3445729563
Colombia,1970,10.1356691283
Colombia,1971,10.1214508492
Colombia,1972,11.2389051126
Colombia,1973,11.3240100205
Colombia,1974,12.4844687102
Colombia,1975,12.2215860524
Colombia,1976,13.0663843056
Colombia,1977,13.4304769426
Colombia,1978,14.4279704032
Colombia,1979,15.488767344
Colombia,1980,15.7207625037
Colombia,1981,16.1150094742
Colombia,1982,16.9381178207
Colombia,1983,17.876991323
Colombia,1984,18.3326051239
Colombia,1985,18.9226122288
Colombia,1986,19.5693638684
Colombia,1987,20.8394587271
Colombia,1988,21.5917221061
Colombia,1989,22.1588589748
Colombia,1990,22.8696287939
Colombia,1991,23.3380798094
Colombia,1992,22.9365864568
Colombia,1993,25.1338306432
Colombia,1994,26.2134650446
Colombia,1995,26.8989967126
Colombia,1996,27.850370623
Colombia,1997,28.414550073
Colombia,1998,28.0145513389
Colombia,1999,25.8488032473
Colombia,2000,26.1015880597
Colombia,2001,25.6412695921
Colombia,2002,25.5344916913
Colombia,2003,26.2028858856
Colombia,2004,26.7567944988
Colombia,2005,28.211057956
Colombia,2006,28.8103211827
Colombia,2007,29.4669688669
Colombia,2008,30.4055826591
Colombia,2009,31.8842433078
Colombia,2010,33.3399341525
Colombia,2011,35.9129860993
Colombia,2012,36.4966361445
Ecuador,1965,0.739
Ecuador,1966,0.78
Ecuador,1967,0.845
Ecuador,1968,0.994
Ecuador,1969,1.061
Ecuador,1970,1.267
Ecuador,1971,1.392
Ecuador,1972,1.558
Ecuador,1973,1.544
Ecuador,1974,1.788
Ecuador,1975,1.782
Ecuador,1976,1.966
Ecuador,1977,2.419
Ecuador,1978,2.493
Ecuador,1979,2.589
Ecuador,1980,3.266
Ecuador,1981,3.634
Ecuador,1982,3.999
Ecuador,1983,3.965
Ecuador,1984,4.454
Ecuador,1985,5.027
Ecuador,1986,5.249
Ecuador,1987,5.454
Ecuador,1988,5.344
Ecuador,1989,5.474
Ecuador,1990,5.539
Ecuador,1991,6.174
Ecuador,1992,6.011
Ecuador,1993,6.427
Ecuador,1994,7.018
Ecuador,1995,6.576
Ecuador,1996,7.416
Ecuador,1997,8.273
Ecuador,1998,8.397
Ecuador,1999,7.9091933294
Ecuador,2000,8.322160429
Ecuador,2001,8.1821956827
Ecuador,2002,8.603857654
Ecuador,2003,8.8598337529
Ecuador,2004,9.1512649256
Ecuador,2005,9.7247399012
Ecuador,2006,10.3404536412
Ecuador,2007,10.9222826323
Ecuador,2008,11.6428007421
Ecuador,2009,11.527412114
Ecuador,2010,12.7954976752
Ecuador,2011,13.5728353623
Ecuador,2012,14.3813581233
Peru,1965,4.5363244338
Peru,1966,5.5206365018
Peru,1967,5.6188699344
Peru,1968,5.740638975
Peru,1969,5.7732705304
Peru,1970,6.0309634088
Peru,1971,6.2083422737
Peru,1972,5.5383197267
Peru,1973,6.2709935838
Peru,1974,7.219144454
Peru,1975,7.6291525748
Peru,1976,7.8243976457
Peru,1977,7.8737219733
Peru,1978,7.8906238202
Peru,1979,8.2138493963
Peru,1980,8.8052062472
Peru,1981,9.2781386262
Peru,1982,9.2961142237
Peru,1983,8.1177497901
Peru,1984,8.5830673344
Peru,1985,8.4081903275
Peru,1986,8.9487912336
Peru,1987,9.7727110216
Peru,1988,9.5417110216
Peru,1989,8.7457163516
Peru,1990,8.6456476209
Peru,1991,8.504884248
Peru,1992,8.3688887383
Peru,1993,9.1955836227
Peru,1994,9.9629236482
Peru,1995,10.8093937657
Peru,1996,11.1236882972
Peru,1997,10.8659549485
Peru,1998,11.2413051019
Peru,1999,11.5533467468
Peru,2000,11.8776892698
Peru,2001,11.7697857236
Peru,2002,12.1126258469
Peru,2003,11.9698397404
Peru,2004,12.8282521496
Peru,2005,13.3902670389
Peru,2006,13.5715234145
Peru,2007,14.8649675841
Peru,2008,16.1935089145
Peru,2009,16.6131031395
Peru,2010,18.8822077219
Peru,2011,20.5839288606
Peru,2012,22.2799950102
Trinidad & Tobago,1965,3.0458269024
Trinidad & Tobago,1966,3.2415843074
Trinidad & Tobago,1967,3.4637400118
Trinidad & Tobago,1968,3.5736155079
Trinidad & Tobago,1969,3.6935644377
Trinidad & Tobago,1970,3.9621686464
Trinidad & Tobago,1971,3.8712412092
Trinidad & Tobago,1972,5.3960460243
Trinidad & Tobago,1973,5.3481036792
Trinidad & Tobago,1974,5.1587738155
Trinidad & Tobago,1975,4.1479051002
Trinidad & Tobago,1976,4.6718211522
Trinidad & Tobago,1977,4.8535388062
Trinidad & Tobago,1978,4.8655679957
Trinidad & Tobago,1979,4.4065619767
Trinidad & Tobago,1980,4.1588831516
Trinidad & Tobago,1981,4.2622992261
Trinidad & Tobago,1982,5.0270729511
Trinidad & Tobago,1983,5.144620401
Trinidad & Tobago,1984,5.0629415758
Trinidad & Tobago,1985,5.148846676
Trinidad & Tobago,1986,5.4748831516
Trinidad & Tobago,1987,5.0810145269
Trinidad & Tobago,1988,5.4881094266
Trinidad & Tobago,1989,5.3858831516
Trinidad & Tobago,1990,6.0159073439
Trinidad & Tobago,1991,6.3167164226
Trinidad & Tobago,1992,6.6659073439
Trinidad & Tobago,1993,7.0464309754
Trinidad & Tobago,1994,7.4891455282
Trinidad & Tobago,1995,8.1223837125
Trinidad & Tobago,1996,9.2108109484
Trinidad & Tobago,1997,8.9430491327
Trinidad & Tobago,1998,9.3540491327
Trinidad & Tobago,1999,10.3640491327
Trinidad & Tobago,2000,10.1503988177
Trinidad & Tobago,2001,11.3463358332
Trinidad & Tobago,2002,12.0549427654
Trinidad & Tobago,2003,13.1641367415
Trinidad & Tobago,2004,14.522543493
Trinidad & Tobago,2005,15.9111220642
Trinidad & Tobago,2006,20.4680451909
Trinidad & Tobago,2007,21.3980882724
Trinidad & Tobago,2008,21.0078659363
Trinidad & Tobago,2009,21.6706348775
Trinidad & Tobago,2010,22.7656960104
Trinidad & Tobago,2011,22.4015792774
Trinidad & Tobago,2012,21.168067557
Venezuela,1965,15.772
Venezuela,1966,16.185
Venezuela,1967,16.906
Venezuela,1968,17.919
Venezuela,1969,18.222
Venezuela,1970,18.288
Venezuela,1971,18.58
Venezuela,1972,20.068
Venezuela,1973,22.544
Venezuela,1974,23.494
Venezuela,1975,24.558
Venezuela,1976,26.573
Venezuela,1977,31.864
Venezuela,1978,32.144
Venezuela,1979,34.23
Venezuela,1980,37.242
Venezuela,1981,37.984
Venezuela,1982,38.855
Venezuela,1983,38.606
Venezuela,1984,39.19
Venezuela,1985,40.414
Venezuela,1986,43.581
Venezuela,1987,43.199
Venezuela,1988,45.135
Venezuela,1989,45.37
Venezuela,1990,48.218
Venezuela,1991,48.562
Venezuela,1992,52.667
Venezuela,1993,51.997
Venezuela,1994,56.337
Venezuela,1995,58.186
Venezuela,1996,56.313
Venezuela,1997,60.615
Venezuela,1998,64.457
Venezuela,1999,64.3205171933
Venezuela,2000,65.1860681977
Venezuela,2001,69.1809905154
Venezuela,2002,69.4237368201
Venezuela,2003,61.3920915976
Venezuela,2004,68.6403255908
Venezuela,2005,71.0100728614
Venezuela,2006,77.1232376598
Venezuela,2007,75.9705260696
Venezuela,2008,82.9536067958
Venezuela,2009,82.3122109224
Venezuela,2010,83.2329480094
Venezuela,2011,84.6784731296
Venezuela,2012,86.8302276289
Other S. & Cent. America,1965,22.6862364394
Other S. & Cent. America,1966,24.3628591758
Other S. & Cent. America,1967,25.6462832182
Other S. & Cent. America,1968,25.9498321803
Other S. & Cent. America,1969,27.6828996505
Other S. & Cent. America,1970,29.0988205385
Other S. & Cent. America,1971,30.6206613032
Other S. & Cent. America,1972,32.3518269396
Other S. & Cent. America,1973,34.5980492017
Other S. & Cent. America,1974,34.2772262461
Other S. & Cent. America,1975,34.76039716
Other S. & Cent. America,1976,35.6370308038
Other S. & Cent. America,1977,37.0475041552
Other S. & Cent. America,1978,39.0687935448
Other S. & Cent. America,1979,40.3483162407
Other S. & Cent. America,1980,44.2378799747
Other S. & Cent. America,1981,44.0213932005
Other S. & Cent. America,1982,41.9043364367
Other S. & Cent. America,1983,40.9851780278
Other S. & Cent. America,1984,42.1127795953
Other S. & Cent. America,1985,39.5596984075
Other S. & Cent. America,1986,38.6370047793
Other S. & Cent. America,1987,42.0298800699
Other S. & Cent. America,1988,42.2941374893
Other S. & Cent. America,1989,46.1201194041
Other S. & Cent. America,1990,53.9227826646
Other S. & Cent. America,1991,54.0413756408
Other S. & Cent. America,1992,53.6714343512
Other S. & Cent. America,1993,56.1270500389
Other S. & Cent. America,1994,59.7825520438
Other S. & Cent. America,1995,62.6807963127
Other S. & Cent. America,1996,65.9531891106
Other S. & Cent. America,1997,69.6233567147
Other S. & Cent. America,1998,72.5251520958
Other S. & Cent. America,1999,73.8434060731
Other S. & Cent. America,2000,75.8483215355
Other S. & Cent. America,2001,77.5098075822
Other S. & Cent. America,2002,79.1784540325
Other S. & Cent. America,2003,82.8237308538
Other S. & Cent. America,2004,83.3083654225
Other S. & Cent. America,2005,82.9367092785
Other S. & Cent. America,2006,84.6016279275
Other S. & Cent. America,2007,86.9473868027
Other S. & Cent. America,2008,85.1008513305
Other S. & Cent. America,2009,84.6810967803
Other S. & Cent. America,2010,87.3478003968
Other S. & Cent. America,2011,88.953941565
Other S. & Cent. America,2012,91.768880091
Total S. & Cent. America,1965,109.4730283886
Total S. & Cent. America,1966,116.9474001956
Total S. & Cent. America,1967,121.6148586061
Total S. & Cent. America,1968,128.4075628753
Total S. & Cent. America,1969,134.8366138799
Total S. & Cent. America,1970,141.850809631
Total S. & Cent. America,1971,150.0083913848
Total S. & Cent. America,1972,162.0910404251
Total S. & Cent. America,1973,177.6473630407
Total S. & Cent. America,1974,187.0692267401
Total S. & Cent. America,1975,189.5529756511
Total S. & Cent. America,1976,202.6368927278
Total S. & Cent. America,1977,216.9246563157
Total S. & Cent. America,1978,228.8554141358
Total S. & Cent. America,1979,243.0664198957
Total S. & Cent. America,1980,252.8700209575
Total S. & Cent. America,1981,251.4300576848
Total S. & Cent. America,1982,257.1709973957
Total S. & Cent. America,1983,259.5587176849
Total S. & Cent. America,1984,270.2380384689
Total S. & Cent. America,1985,275.6925023908
Total S. & Cent. America,1986,291.4589850243
Total S. & Cent. America,1987,301.828162351
Total S. & Cent. America,1988,311.6053203467
Total S. & Cent. America,1989,317.2698097713
Total S. & Cent. America,1990,327.6616407599
Total S. & Cent. America,1991,334.5447373512
Total S. & Cent. America,1992,347.8416924655
Total S. & Cent. America,1993,361.7360455168
Total S. & Cent. America,1994,381.9398808115
Total S. & Cent. America,1995,399.1197796054
Total S. & Cent. America,1996,418.1035193481
Total S. & Cent. America,1997,438.543547944
Total S. & Cent. America,1998,454.1306015491
Total S. & Cent. America,1999,457.1642188634
Total S. & Cent. America,2000,467.6576726601
Total S. & Cent. America,2001,469.8394731566
Total S. & Cent. America,2002,474.8562517688
Total S. & Cent. America,2003,480.928642082
Total S. & Cent. America,2004,506.7914170993
Total S. & Cent. America,2005,524.8221326961
Total S. & Cent. America,2006,549.4377424192
Total S. & Cent. America,2007,570.8999640094
Total S. & Cent. America,2008,590.2527624136
Total S. & Cent. America,2009,590.2011444045
Total S. & Cent. America,2010,623.0194831573
Total S. & Cent. America,2011,649.5129888403
Total S. & Cent. America,2012,665.309983592
Austria,1965,15.8039790017
Austria,1966,16.1913802326
Austria,1967,16.2276284564
Austria,1968,17.4520300041
Austria,1969,18.0195484002
Austria,1970,20.5430071826
Austria,1971,20.4820640481
Austria,1972,21.7103815138
Austria,1973,23.3834493829
Austria,1974,23.1163309524
Austria,1975,23.2765770335
Austria,1976,23.929877613
Austria,1977,24.2553337548
Austria,1978,25.2213982278
Austria,1979,26.6685769403
Austria,1980,26.6260326669
Austria,1981,25.4602235704
Austria,1982,24.7084825861
Austria,1983,24.5127994434
Austria,1984,24.3844985045
Austria,1985,25.5227202618
Austria,1986,25.7798741148
Austria,1987,27.2814946445
Austria,1988,26.7153688019
Austria,1989,26.9371246583
Austria,1990,27.5130653315
Austria,1991,28.7151182437
Austria,1992,28.351323503
Austria,1993,28.8548747764
Austria,1994,28.6340120247
Austria,1995,30.0020241759
Austria,1996,30.3493872437
Austria,1997,30.8645888349
Austria,1998,31.4532098878
Austria,1999,32.1428159013
Austria,2000,31.8579066539
Austria,2001,33.2788935768
Austria,2002,33.316159383
Austria,2003,34.010672971
Austria,2004,34.6531151706
Austria,2005,35.2395674209
Austria,2006,35.0381035169
Austria,2007,34.2114500938
Austria,2008,34.8327374546
Austria,2009,34.1455781217
Austria,2010,35.180384837
Austria,2011,31.9896943004
Austria,2012,33.1017484948
Azerbaijan,1965,n/a
Azerbaijan,1966,n/a
Azerbaijan,1967,n/a
Azerbaijan,1968,n/a
Azerbaijan,1969,n/a
Azerbaijan,1970,n/a
Azerbaijan,1971,n/a
Azerbaijan,1972,n/a
Azerbaijan,1973,n/a
Azerbaijan,1974,n/a
Azerbaijan,1975,n/a
Azerbaijan,1976,n/a
Azerbaijan,1977,n/a
Azerbaijan,1978,n/a
Azerbaijan,1979,n/a
Azerbaijan,1980,n/a
Azerbaijan,1981,n/a
Azerbaijan,1982,n/a
Azerbaijan,1983,n/a
Azerbaijan,1984,n/a
Azerbaijan,1985,20.5163001812
Azerbaijan,1986,22.1182183256
Azerbaijan,1987,21.45009753
Azerbaijan,1988,21.4635844969
Azerbaijan,1989,21.9111795139
Azerbaijan,1990,22.5793994656
Azerbaijan,1991,21.8988527728
Azerbaijan,1992,18.7005812588
Azerbaijan,1993,16.1205863103
Azerbaijan,1994,14.7696892441
Azerbaijan,1995,13.9406097419
Azerbaijan,1996,11.4177974036
Azerbaijan,1997,10.9228759704
Azerbaijan,1998,10.9499834369
Azerbaijan,1999,10.9553962956
Azerbaijan,2000,11.4012372921
Azerbaijan,2001,11.0693568272
Azerbaijan,2002,10.9188327184
Azerbaijan,2003,11.8015169308
Azerbaijan,2004,12.6029471676
Azerbaijan,2005,13.800986664
Azerbaijan,2006,13.5620575441
Azerbaijan,2007,12.2692682372
Azerbaijan,2008,12.3439192904
Azerbaijan,2009,10.8762463938
Azerbaijan,2010,10.6908001834
Azerbaijan,2011,11.9225147391
Azerbaijan,2012,12.2487029675
Belarus,1965,n/a
Belarus,1966,n/a
Belarus,1967,n/a
Belarus,1968,n/a
Belarus,1969,n/a
Belarus,1970,n/a
Belarus,1971,n/a
Belarus,1972,n/a
Belarus,1973,n/a
Belarus,1974,n/a
Belarus,1975,n/a
Belarus,1976,n/a
Belarus,1977,n/a
Belarus,1978,n/a
Belarus,1979,n/a
Belarus,1980,n/a
Belarus,1981,n/a
Belarus,1982,n/a
Belarus,1983,n/a
Belarus,1984,n/a
Belarus,1985,34.5300527573
Belarus,1986,39.4306192512
Belarus,1987,40.2546519266
Belarus,1988,40.8369093022
Belarus,1989,39.577328295
Belarus,1990,38.1067353806
Belarus,1991,37.7536039023
Belarus,1992,35.9046956078
Belarus,1993,28.7282772061
Belarus,1994,23.9509572562
Belarus,1995,21.5020040695
Belarus,1996,21.7043844295
Belarus,1997,22.4093024323
Belarus,1998,22.1946529312
Belarus,1999,21.0950420018
Belarus,2000,21.2993811982
Belarus,2001,21.5352773074
Belarus,2002,21.732357745
Belarus,2003,21.3426991811
Belarus,2004,23.3873308668
Belarus,2005,23.775627152
Belarus,2006,25.2552769143
Belarus,2007,24.384766148
Belarus,2008,25.6912077508
Belarus,2009,24.0262436902
Belarus,2010,25.1603329053
Belarus,2011,25.5591462672
Belarus,2012,25.9157715523
Belgium,1965,19.2938902906
Belgium,1966,33.9268302428
Belgium,1967,35.6130924149
Belgium,1968,39.698867569
Belgium,1969,43.5447032899
Belgium,1970,45.9602356968
Belgium,1971,45.0651748884
Belgium,1972,47.922770722
Belgium,1973,48.5795151298
Belgium,1974,46.9033278785
Belgium,1975,43.892938008
Belgium,1976,46.5171814828
Belgium,1977,46.5728559768
Belgium,1978,48.5949525252
Belgium,1979,50.0544854434
Belgium,1980,47.9307784452
Belgium,1981,45.5682702136
Belgium,1982,43.5840403872
Belgium,1983,42.0586084338
Belgium,1984,43.9129711548
Belgium,1985,45.74540155
Belgium,1986,47.1515315149
Belgium,1987,48.5686712382
Belgium,1988,49.5195769497
Belgium,1989,49.9348207996
Belgium,1990,52.5759490047
Belgium,1991,54.4127185329
Belgium,1992,54.9969079608
Belgium,1993,53.5561123682
Belgium,1994,55.6184348292
Belgium,1995,56.2924783693
Belgium,1996,60.2832719207
Belgium,1997,61.0379031519
Belgium,1998,62.1869043095
Belgium,1999,61.4323735182
Belgium,2000,62.7822003416
Belgium,2001,61.8836000791
Belgium,2002,62.2925507726
Belgium,2003,65.1810604274
Belgium,2004,64.9713483469
Belgium,2005,64.5590500187
Belgium,2006,64.6952868382
Belgium,2007,64.9968013257
Belgium,2008,67.1778146188
Belgium,2009,62.7183947523
Belgium,2010,66.4133203364
Belgium,2011,63.6630734376
Belgium,2012,60.593651944
Bulgaria,1965,10.206
Bulgaria,1966,10.946
Bulgaria,1967,12.737
Bulgaria,1968,14.271
Bulgaria,1969,15.882
Bulgaria,1970,17.852
Bulgaria,1971,18.545
Bulgaria,1972,19.083
Bulgaria,1973,19.822
Bulgaria,1974,20.414
Bulgaria,1975,22.544
Bulgaria,1976,23.826
Bulgaria,1977,25.091
Bulgaria,1978,26.012
Bulgaria,1979,26.998
Bulgaria,1980,28.46
Bulgaria,1981,28.011
Bulgaria,1982,28.692
Bulgaria,1983,28.844
Bulgaria,1984,28.672
Bulgaria,1985,28.53
Bulgaria,1986,29.12
Bulgaria,1987,29.339
Bulgaria,1988,29.95
Bulgaria,1989,30.267
Bulgaria,1990,24.616
Bulgaria,1991,19.975
Bulgaria,1992,18.466
Bulgaria,1993,19.984
Bulgaria,1994,19.442
Bulgaria,1995,21.328
Bulgaria,1996,21.322
Bulgaria,1997,20.3288179391
Bulgaria,1998,19.4348618364
Bulgaria,1999,17.393744988
Bulgaria,2000,18.1094896592
Bulgaria,2001,18.784796624
Bulgaria,2002,18.2335997194
Bulgaria,2003,19.3324531837
Bulgaria,2004,19.0251026384
Bulgaria,2005,19.578435308
Bulgaria,2006,20.0363500928
